RunNumber,Data Type,Data Record ID,Model,Time,Missile Position - East,Missile Position - North,Missile Position - Up,Target Position - East,Target Position - North,Target Position - Up,Instance,Path
954,Missile_SOMERSAULT_State_Update,MISSILE_SOMERSAULT_108.MISSILE_SOMERSAULT_108,SOMERSAULT,171.142,71.02636910560243,98.12402650028886,1495.487612115933,-1168.829861280426,1192.984602922414,1884.585123357989,108,C:\Users\white\Documents\etesim_gui_test\runs\run954\NotionalETEOutput954.xlsx
971,Missile_HELLMASKER_State_Update,MISSILE_HELLMASKER_419.MISSILE_HELLMASKER_419,HELLMASKER,171.142,67.97885246781,140.9546908385491,2473.096917545781,-994.7417223308913,1511.331053892493,4400.86954295618,419,C:\Users\white\Documents\etesim_gui_test\runs\run971\NotionalETEOutput971.xlsx
443,Missile_HELLMASKER_State_Update,MISSILE_HELLMASKER_392.MISSILE_HELLMASKER_392,HELLMASKER,172.142,98.19088125136864,93.5165837097058,1826.778758425187,-719.6630762622591,498.2233593974805,3047.273240045848,392,C:\Users\white\Documents\etesim_gui_test\runs\run443\NotionalETEOutput443.xlsx
443,Missile_SOMERSAULT_State_Update,MISSILE_SOMERSAULT_298.MISSILE_SOMERSAULT_298,SOMERSAULT,172.142,72.86821960817258,142.3298745443617,1629.045110513421,-658.5736361343601,1066.640352540369,4100.484633477489,298,C:\Users\white\Documents\etesim_gui_test\runs\run443\NotionalETEOutput443.xlsx
443,Missile_HELLMASKER_State_Update,MISSILE_HELLMASKER_71.MISSILE_HELLMASKER_71,HELLMASKER,172.142,73.11083124067768,138.9728889153094,1757.587537681149,-1046.593326028358,633.726181352819,1532.070484971247,71,C:\Users\white\Documents\etesim_gui_test\runs\run443\NotionalETEOutput443.xlsx
443,Missile_HELLMASKER_State_Update,MISSILE_HELLMASKER_200.MISSILE_HELLMASKER_200,HELLMASKER,172.142,41.62606208583292,104.2877219086345,1757.930714122166,-833.753210649127,662.9150976391019,3513.150417468816,200,C:\Users\white\Documents\etesim_gui_test\runs\run443\NotionalETEOutput443.xlsx
708,Missile_BRAVER_State_Update,MISSILE_BRAVER_259.MISSILE_BRAVER_259,BRAVER,172.142,88.40458881554213,72.93769388454224,835.5291532155192,-910.0599222013897,1169.179024088973,2819.270647012112,259,C:\Users\white\Documents\etesim_gui_test\runs\run708\NotionalETEOutput708.xlsx
708,Missile_HIGHWIND_State_Update,MISSILE_HIGHWIND_26.MISSILE_HIGHWIND_26,HIGHWIND,172.142,75.46003540670539,117.7606226239172,1386.174782334632,-477.2995814316723,707.7862603464323,1162.174879920112,26,C:\Users\white\Documents\etesim_gui_test\runs\run708\NotionalETEOutput708.xlsx
947,Missile_HIGHWIND_State_Update,MISSILE_HIGHWIND_400.MISSILE_HIGHWIND_400,HIGHWIND,172.142,62.42030728721447,108.4779951590248,2472.068867154736,-828.4022415918195,793.0437386077579,2811.649478015201,400,C:\Users\white\Documents\etesim_gui_test\runs\run947\NotionalETEOutput947.xlsx
947,Missile_HELLMASKER_State_Update,MISSILE_HELLMASKER_73.MISSILE_HELLMASKER_73,HELLMASKER,172.142,51.43143001426163,102.9590748779515,1832.308551510381,-701.6638999255595,616.9993860819983,3372.221620458417,73,C:\Users\white\Documents\etesim_gui_test\runs\run947\NotionalETEOutput947.xlsx
947,Missile_BRAVER_State_Update,MISSILE_BRAVER_219.MISSILE_BRAVER_219,BRAVER,172.142,61.03331123778278,135.5336046927521,1393.104361798043,-797.2518137395258,813.9466918554161,4463.093182057561,219,C:\Users\white\Documents\etesim_gui_test\runs\run947\NotionalETEOutput947.xlsx
947,Missile_BRAVER_State_Update,MISSILE_BRAVER_113.MISSILE_BRAVER_113,BRAVER,172.142,91.25599895828783,113.3139998353605,1165.771180211472,-1049.047001093724,890.7965568251856,2558.251232034987,113,C:\Users\white\Documents\etesim_gui_test\runs\run947\NotionalETEOutput947.xlsx
954,Missile_BRAVER_State_Update,MISSILE_BRAVER_269.MISSILE_BRAVER_269,BRAVER,172.142,86.6501000169212,87.37779822165761,2115.092531669613,-223.8456745925662,1231.09232852368,4492.430700325502,269,C:\Users\white\Documents\etesim_gui_test\runs\run954\NotionalETEOutput954.xlsx
954,Missile_BRAVER_State_Update,MISSILE_BRAVER_222.MISSILE_BRAVER_222,BRAVER,172.142,45.51949508343638,114.3143225656059,1859.143898408551,-366.0298384087185,517.6091077315064,2924.383933658048,222,C:\Users\white\Documents\etesim_gui_test\runs\run954\NotionalETEOutput954.xlsx
954,Missile_BRAVER_State_Update,MISSILE_BRAVER_117.MISSILE_BRAVER_117,BRAVER,172.142,37.86133815246236,118.1578007012164,1494.991026126645,-613.4247014694118,1518.566345814312,3470.139832315877,117,C:\Users\white\Documents\etesim_gui_test\runs\run954\NotionalETEOutput954.xlsx
954,Missile_SOMERSAULT_State_Update,MISSILE_SOMERSAULT_108.MISSILE_SOMERSAULT_108,SOMERSAULT,172.142,68.24849972964276,114.6318361349996,1517.989198008776,-1099.568978032012,1139.02446347279,1894.045320180213,108,C:\Users\white\Documents\etesim_gui_test\runs\run954\NotionalETEOutput954.xlsx
971,Missile_HELLMASKER_State_Update,MISSILE_HELLMASKER_419.MISSILE_HELLMASKER_419,HELLMASKER,172.142,65.32017267238858,164.6680797655253,2510.307926356978,-935.796710250852,1442.971718639706,4422.96092612019,419,C:\Users\white\Documents\etesim_gui_test\runs\run971\NotionalETEOutput971.xlsx
443,Missile_HELLMASKER_State_Update,MISSILE_HELLMASKER_392.MISSILE_HELLMASKER_392,HELLMASKER,173.142,94.62853082282959,106.9836449870831,1851.858851749002,-673.2158989706004,474.620528367688,3048.057318852642,392,C:\Users\white\Documents\etesim_gui_test\runs\run443\NotionalETEOutput443.xlsx
443,Missile_SOMERSAULT_State_Update,MISSILE_SOMERSAULT_298.MISSILE_SOMERSAULT_298,SOMERSAULT,173.142,70.2245715418769,162.8264011073974,1651.410491768238,-616.0691816943524,1016.109337613621,4101.539708899163,298,C:\Users\white\Documents\etesim_gui_test\runs\run443\NotionalETEOutput443.xlsx
443,Missile_HELLMASKER_State_Update,MISSILE_HELLMASKER_71.MISSILE_HELLMASKER_71,HELLMASKER,173.142,70.4583812607826,158.9859853809192,1781.717695351593,-979.0460148354862,603.704040287986,1532.464694450724,71,C:\Users\white\Documents\etesim_gui_test\runs\run443\NotionalETEOutput443.xlsx
443,Missile_HELLMASKER_State_Update,MISSILE_HELLMASKER_200.MISSILE_HELLMASKER_200,HELLMASKER,173.142,40.11587480346964,119.3059046277697,1782.065583308511,-779.942636687712,631.5101609946295,3514.05436882809,200,C:\Users\white\Documents\etesim_gui_test\runs\run443\NotionalETEOutput443.xlsx
708,Missile_BRAVER_State_Update,MISSILE_BRAVER_259.MISSILE_BRAVER_259,BRAVER,173.142,85.19728360717305,83.44124688026369,847.0002462752382,-851.3245001035117,1113.790342629873,2819.996059599303,259,C:\Users\white\Documents\etesim_gui_test\runs\run708\NotionalETEOutput708.xlsx
708,Missile_HIGHWIND_State_Update,MISSILE_HIGHWIND_26.MISSILE_HIGHWIND_26,HIGHWIND,173.142,72.72235665239742,134.7190000370753,1405.205763915588,-446.4945853005209,674.2555974558596,1162.473913390809,26,C:\Users\white\Documents\etesim_gui_test\runs\run708\NotionalETEOutput708.xlsx
947,Missile_HIGHWIND_State_Update,MISSILE_HIGHWIND_400.MISSILE_HIGHWIND_400,HIGHWIND,173.142,60.15570791117976,124.099607391872,2506.00823589613,-774.9370200830797,755.4740883524381,2812.372929637089,400,C:\Users\white\Documents\etesim_gui_test\runs\run947\NotionalETEOutput947.xlsx
947,Missile_HELLMASKER_State_Update,MISSILE_HELLMASKER_73.MISSILE_HELLMASKER_73,HELLMASKER,173.142,49.56550545572095,117.7859228597768,1857.464564113419,-656.3783925347055,587.769660135807,3373.08931012591,73,C:\Users\white\Documents\etesim_gui_test\runs\run947\NotionalETEOutput947.xlsx
947,Missile_BRAVER_State_Update,MISSILE_BRAVER_219.MISSILE_BRAVER_219,BRAVER,173.142,58.81903187016541,155.0514194710061,1412.230480515248,-745.7970461402474,775.3867851935627,4464.241558491552,219,C:\Users\white\Documents\etesim_gui_test\runs\run947\NotionalETEOutput947.xlsx
947,Missile_BRAVER_State_Update,MISSILE_BRAVER_113.MISSILE_BRAVER_113,BRAVER,173.142,87.94524501807626,129.6320315558577,1181.776210847543,-981.3413292949857,848.5959650301874,2558.909483007409,113,C:\Users\white\Documents\etesim_gui_test\runs\run947\NotionalETEOutput947.xlsx
954,Missile_BRAVER_State_Update,MISSILE_BRAVER_269.MISSILE_BRAVER_269,BRAVER,173.142,83.5064473987314,99.96083019581688,2144.130923887677,-209.3986366984295,1172.770566478323,4493.586625451227,269,C:\Users\white\Documents\etesim_gui_test\runs\run954\NotionalETEOutput954.xlsx
954,Missile_BRAVER_State_Update,MISSILE_BRAVER_222.MISSILE_BRAVER_222,BRAVER,173.142,43.86805463651504,130.7764079605529,1884.668337128587,-342.4062104092025,493.0878963534551,2925.136392425178,222,C:\Users\white\Documents\etesim_gui_test\runs\run954\NotionalETEOutput954.xlsx
954,Missile_BRAVER_State_Update,MISSILE_BRAVER_117.MISSILE_BRAVER_117,BRAVER,173.142,36.48773448913231,135.1733746167792,1515.515960676379,-573.8341669484361,1446.625791057646,3471.032716834198,117,C:\Users\white\Documents\etesim_gui_test\runs\run954\NotionalETEOutput954.xlsx
954,Missile_SOMERSAULT_State_Update,MISSILE_SOMERSAULT_108.MISSILE_SOMERSAULT_108,SOMERSAULT,173.142,65.7724544068939,131.1396457697103,1538.829877579313,-1028.602609252451,1085.064324023166,1894.532667614354,108,C:\Users\white\Documents\etesim_gui_test\runs\run954\NotionalETEOutput954.xlsx
971,Missile_HELLMASKER_State_Update,MISSILE_HELLMASKER_419.MISSILE_HELLMASKER_419,HELLMASKER,173.142,62.95036661559158,188.3814686925015,2544.772284328176,-875.4002314767586,1374.612383386919,4424.098976321885,419,C:\Users\white\Documents\etesim_gui_test\runs\run971\NotionalETEOutput971.xlsx
443,Missile_HELLMASKER_State_Update,MISSILE_HELLMASKER_392.MISSILE_HELLMASKER_392,HELLMASKER,174.142,91.42719636434887,120.4507062644604,1875.215071814987,-625.6250026687543,451.0176973378956,3034.405246878914,392,C:\Users\white\Documents\etesim_gui_test\runs\run443\NotionalETEOutput443.xlsx
443,Missile_SOMERSAULT_State_Update,MISSILE_SOMERSAULT_298.MISSILE_SOMERSAULT_298,SOMERSAULT,174.142,67.84883624561657,183.3229276704332,1672.238594746274,-572.5180941671408,965.5783226868731,4083.169150392056,298,C:\Users\white\Documents\etesim_gui_test\runs\run443\NotionalETEOutput443.xlsx
443,Missile_HELLMASKER_State_Update,MISSILE_HELLMASKER_71.MISSILE_HELLMASKER_71,HELLMASKER,174.142,68.0747360550758,178.9990818465291,1804.189273327845,-909.8354132468775,573.6818992231529,1525.600873952192,71,C:\Users\white\Documents\etesim_gui_test\runs\run443\NotionalETEOutput443.xlsx
443,Missile_HELLMASKER_State_Update,MISSILE_HELLMASKER_200.MISSILE_HELLMASKER_200,HELLMASKER,174.142,38.75873302789996,134.3240873469049,1804.541548955925,-724.8070268473178,600.105224350157,3498.315123090777,200,C:\Users\white\Documents\etesim_gui_test\runs\run443\NotionalETEOutput443.xlsx
708,Missile_BRAVER_State_Update,MISSILE_BRAVER_259.MISSILE_BRAVER_259,BRAVER,174.142,82.31501335095138,93.94479987598515,857.6828769353795,-791.1427722720713,1058.401661170773,2807.365460780455,259,C:\Users\white\Documents\etesim_gui_test\runs\run708\NotionalETEOutput708.xlsx
708,Missile_HIGHWIND_State_Update,MISSILE_HIGHWIND_26.MISSILE_HIGHWIND_26,HIGHWIND,174.142,70.2621199327856,151.6773774502336,1422.928656256441,-414.9310444797169,640.724934565287,1157.267260144811,26,C:\Users\white\Documents\etesim_gui_test\runs\run708\NotionalETEOutput708.xlsx
947,Missile_HIGHWIND_State_Update,MISSILE_HIGHWIND_400.MISSILE_HIGHWIND_400,HIGHWIND,174.142,58.12060772589928,139.7212196247193,2537.614791541276,-720.1552666817894,717.9044380971184,2799.776474375275,400,C:\Users\white\Documents\etesim_gui_test\runs\run947\NotionalETEOutput947.xlsx
947,Missile_HELLMASKER_State_Update,MISSILE_HELLMASKER_73.MISSILE_HELLMASKER_73,HELLMASKER,174.142,47.88867755627381,132.6127708416022,1880.891485168027,-609.977771186255,558.5399341896158,3357.981438711935,73,C:\Users\white\Documents\etesim_gui_test\runs\run947\NotionalETEOutput947.xlsx
947,Missile_BRAVER_State_Update,MISSILE_BRAVER_219.MISSILE_BRAVER_219,BRAVER,174.142,56.82915215943648,174.5692342492601,1430.041970767679,-693.0752522263554,736.8268785317092,4444.246479433268,219,C:\Users\white\Documents\etesim_gui_test\runs\run947\NotionalETEOutput947.xlsx
947,Missile_BRAVER_State_Update,MISSILE_BRAVER_113.MISSILE_BRAVER_113,BRAVER,174.142,84.97000973873942,145.9500632763551,1196.68114014236,-911.9684676162793,806.3953732351891,2547.448275824656,113,C:\Users\white\Documents\etesim_gui_test\runs\run947\NotionalETEOutput947.xlsx
954,Missile_BRAVER_State_Update,MISSILE_BRAVER_269.MISSILE_BRAVER_269,BRAVER,174.142,80.68137904737566,112.5438621699762,2171.173370271378,-194.5958537871808,1114.448804432966,4473.460111539756,269,C:\Users\white\Documents\etesim_gui_test\runs\run954\NotionalETEOutput954.xlsx
954,Missile_BRAVER_State_Update,MISSILE_BRAVER_222.MISSILE_BRAVER_222,BRAVER,174.142,42.383974584619,147.2384933554999,1908.438360633238,-318.2008723035377,468.566684975404,2912.03487615271,222,C:\Users\white\Documents\etesim_gui_test\runs\run954\NotionalETEOutput954.xlsx
954,Missile_BRAVER_State_Update,MISSILE_BRAVER_117.MISSILE_BRAVER_117,BRAVER,174.142,35.25333466577825,152.188948532342,1534.630119543098,-533.2687519375053,1374.68523630098,3455.486162581332,117,C:\Users\white\Documents\etesim_gui_test\runs\run954\NotionalETEOutput954.xlsx
954,Missile_SOMERSAULT_State_Update,MISSILE_SOMERSAULT_108.MISSILE_SOMERSAULT_108,SOMERSAULT,174.142,63.54733664504398,147.647455404421,1558.238078820412,-955.8887589295559,1031.104184573542,1886.047165660412,108,C:\Users\white\Documents\etesim_gui_test\runs\run954\NotionalETEOutput954.xlsx
971,Missile_HELLMASKER_State_Update,MISSILE_HELLMASKER_419.MISSILE_HELLMASKER_419,HELLMASKER,174.142,60.82072161246037,212.0948576194777,2576.867744214037,-813.516544976595,1306.253048134132,4404.283693561263,419,C:\Users\white\Documents\etesim_gui_test\runs\run971\NotionalETEOutput971.xlsx
443,Missile_HELLMASKER_State_Update,MISSILE_HELLMASKER_392.MISSILE_HELLMASKER_392,HELLMASKER,175.142,88.52982722031491,133.9177675418377,1897.069233729453,-576.8622243282966,427.4148663081032,3006.317024124661,392,C:\Users\white\Documents\etesim_gui_test\runs\run443\NotionalETEOutput443.xlsx
443,Missile_SOMERSAULT_State_Update,MISSILE_SOMERSAULT_298.MISSILE_SOMERSAULT_298,SOMERSAULT,175.142,65.69867598243565,203.8194542334689,1691.727224908484,-527.894601175837,915.0473077601255,4045.372957956168,298,C:\Users\white\Documents\etesim_gui_test\runs\run443\NotionalETEOutput443.xlsx
443,Missile_HELLMASKER_State_Update,MISSILE_HELLMASKER_71.MISSILE_HELLMASKER_71,HELLMASKER,175.142,65.91741692491003,199.0121783121389,1825.215685229221,-838.9205642667346,543.6597581583198,1511.479023475652,71,C:\Users\white\Documents\etesim_gui_test\runs\run443\NotionalETEOutput443.xlsx
443,Missile_HELLMASKER_State_Update,MISSILE_HELLMASKER_200.MISSILE_HELLMASKER_200,HELLMASKER,175.142,37.5304512736464,149.3422700660401,1825.572066353642,-668.3137533384343,568.7002877056847,3465.932680256877,200,C:\Users\white\Documents\etesim_gui_test\runs\run443\NotionalETEOutput443.xlsx
708,Missile_BRAVER_State_Update,MISSILE_BRAVER_259.MISSILE_BRAVER_259,BRAVER,175.142,79.70641340194551,104.4483528717066,867.6784986352782,-729.4791247589554,1003.012979711674,2781.378850555568,259,C:\Users\white\Documents\etesim_gui_test\runs\run708\NotionalETEOutput708.xlsx
708,Missile_HIGHWIND_State_Update,MISSILE_HIGHWIND_26.MISSILE_HIGHWIND_26,HIGHWIND,175.142,68.03548161964743,168.6357548633918,1439.511774488562,-382.5902805041253,607.1942716747145,1146.554920182116,26,C:\Users\white\Documents\etesim_gui_test\runs\run708\NotionalETEOutput708.xlsx
947,Missile_HIGHWIND_State_Update,MISSILE_HIGHWIND_400.MISSILE_HIGHWIND_400,HIGHWIND,175.142,56.27873941806624,155.3428318575665,2567.188703016514,-664.0245630012807,680.3347878417989,2773.860112229759,400,C:\Users\white\Documents\etesim_gui_test\runs\run947\NotionalETEOutput947.xlsx
947,Missile_HELLMASKER_State_Update,MISSILE_HELLMASKER_73.MISSILE_HELLMASKER_73,HELLMASKER,175.142,46.37106373656093,147.4396188234275,1902.811801231089,-562.4345772248873,529.3102082434248,3326.898006216489,73,C:\Users\white\Documents\etesim_gui_test\runs\run947\NotionalETEOutput947.xlsx
947,Missile_BRAVER_State_Update,MISSILE_BRAVER_219.MISSILE_BRAVER_219,BRAVER,175.142,55.02821066176448,194.0870490275141,1446.707989105187,-639.0552326404942,698.2669718698559,4403.107944882709,219,C:\Users\white\Documents\etesim_gui_test\runs\run947\NotionalETEOutput947.xlsx
947,Missile_BRAVER_State_Update,MISSILE_BRAVER_113.MISSILE_BRAVER_113,BRAVER,175.142,82.27727175512902,162.2680949968523,1210.62752090142,-840.8873630405966,764.1947814401912,2523.86761048673,113,C:\Users\white\Documents\etesim_gui_test\runs\run947\NotionalETEOutput947.xlsx
954,Missile_BRAVER_State_Update,MISSILE_BRAVER_269.MISSILE_BRAVER_269,BRAVER,175.142,78.12454970724806,125.1268941441354,2196.476694189505,-179.4285659650531,1056.12704238761,4432.051158591092,269,C:\Users\white\Documents\etesim_gui_test\runs\run954\NotionalETEOutput954.xlsx
954,Missile_BRAVER_State_Update,MISSILE_BRAVER_222.MISSILE_BRAVER_222,BRAVER,175.142,41.04080728816584,163.7005787504469,1930.679713939282,-293.3995000155235,444.0454735973529,2885.079384840645,222,C:\Users\white\Documents\etesim_gui_test\runs\run954\NotionalETEOutput954.xlsx
954,Missile_BRAVER_State_Update,MISSILE_BRAVER_117.MISSILE_BRAVER_117,BRAVER,175.142,34.13614056876274,169.2045224479048,1552.51503078096,-491.7044509014275,1302.744681544314,3423.500169557279,117,C:\Users\white\Documents\etesim_gui_test\runs\run954\NotionalETEOutput954.xlsx
954,Missile_SOMERSAULT_State_Update,MISSILE_SOMERSAULT_108.MISSILE_SOMERSAULT_108,SOMERSAULT,175.142,61.53349284689067,164.1552650391317,1576.398122320312,-881.3843969379743,977.1440451239179,1868.588814318387,108,C:\Users\white\Documents\etesim_gui_test\runs\run954\NotionalETEOutput954.xlsx
971,Missile_HELLMASKER_State_Update,MISSILE_HELLMASKER_419.MISSILE_HELLMASKER_419,HELLMASKER,175.142,58.89328547611027,235.8082465464539,2606.899118087175,-750.1090296283119,1237.893712881345,4363.515077838327,419,C:\Users\white\Documents\etesim_gui_test\runs\run971\NotionalETEOutput971.xlsx
443,Missile_HELLMASKER_State_Update,MISSILE_HELLMASKER_392.MISSILE_HELLMASKER_392,HELLMASKER,176.142,85.89123161358128,147.384828819215,1917.602916004324,-526.8987074321388,403.8120352783108,2963.792650589885,392,C:\Users\white\Documents\etesim_gui_test\runs\run443\NotionalETEOutput443.xlsx
443,Missile_SOMERSAULT_State_Update,MISSILE_SOMERSAULT_298.MISSILE_SOMERSAULT_298,SOMERSAULT,176.142,63.7405535816761,224.3159807965047,1710.038306399025,-482.1722957224834,864.5162928333775,3988.151131591499,298,C:\Users\white\Documents\etesim_gui_test\runs\run443\NotionalETEOutput443.xlsx
443,Missile_HELLMASKER_State_Update,MISSILE_HELLMASKER_71.MISSILE_HELLMASKER_71,HELLMASKER,176.142,63.95277503904644,219.0252747777488,1844.971632085166,-766.2595023709208,513.6376170934868,1490.099143021105,71,C:\Users\white\Documents\etesim_gui_test\runs\run443\NotionalETEOutput443.xlsx
443,Missile_HELLMASKER_State_Update,MISSILE_HELLMASKER_200.MISSILE_HELLMASKER_200,HELLMASKER,176.142,36.41187138979625,164.3604527851753,1845.331870642224,-610.4293849422534,537.2953510612123,3416.907040326389,200,C:\Users\white\Documents\etesim_gui_test\runs\run443\NotionalETEOutput443.xlsx
708,Missile_BRAVER_State_Update,MISSILE_BRAVER_259.MISSILE_BRAVER_259,BRAVER,176.142,77.33079606670002,114.9519058674281,877.0701614649408,-666.297066655345,947.6242982525737,2742.03622892464,259,C:\Users\white\Documents\etesim_gui_test\runs\run708\NotionalETEOutput708.xlsx
708,Missile_HIGHWIND_State_Update,MISSILE_HIGHWIND_26.MISSILE_HIGHWIND_26,HIGHWIND,176.142,66.00771167430617,185.59413227655,1455.092901883778,-349.4531549685922,573.6636087841418,1130.336893502726,26,C:\Users\white\Documents\etesim_gui_test\runs\run708\NotionalETEOutput708.xlsx
